ticker,target,price_change_1d,price_change_5d,price_change_10d,price_change_20d,price_vs_sma5,price_vs_sma10,price_vs_sma20,volatility_5d,volatility_10d,volatility_20d,volume_ratio,hl_ratio,hl_ratio_5d,rsi_14,macd,macd_signal,macd_histogram,bb_position
EURKU,0,-0.003795066413662118,-0.003795066413662118,-0.003795066413662118,0.025616698292220352,-0.0030383592859856146,-0.003416856492027165,0.021884010020324363,0.0016972052960149665,0.0012001053738779045,0.00670019421077869,10.0,0.0,0.0,0.0,-0.0024753820609859645,-0.0005064813584838835,-0.001968900702502081,1.077754989650807
EURKU,0,0.029523809523809508,0.025616698292220352,0.025616698292220352,0.025616698292220352,0.021160022671452783,0.02338350847297188,0.021884010020324363,0.013726472721321197,0.009544405200485521,0.00670019421077869,4.97011952191235,0.07308048103607763,0.014616096207215526,88.57142857142881,0.015204721164876034,0.0026934031407414593,0.012511318024134575,1.077754989650807
EURKU,0,0.0,0.025616698292220352,0.025616698292220352,0.025616698292220352,0.015977443609022535,0.020774315391879128,0.021884010020324363,0.013726472721321197,0.009544405200485521,0.00670019421077869,0.0,0.0,0.014616096207215526,88.57142857142881,0.02860710999861027,0.00795192783991755,0.02065518215869272,1.077754989650807
EURKU,0,0.0,0.025616698292220352,0.025616698292220352,0.025616698292220352,0.010847204039648561,0.018178393143072347,0.021884010020324363,0.013726472721321197,0.009544405200485521,0.00670019421077869,0.0,0.0,0.014616096207215526,88.57142857142881,0.03859175480181953,0.014151367910031503,0.02444038689178803,1.077754989650807
EURKU,0,0.0,0.025616698292220352,0.025616698292220352,0.025616698292220352,0.0057685150725714784,0.015595640736565164,0.02058157099697877,0.013726472721321197,0.009544405200485521,0.00670019421077869,0.0,0.0,0.014616096207215526,88.57142857142881,0.04584362464518321,0.020548825387466184,0.025294799257717028,0.9858087712893061
EURKU,0,0.0,0.029523809523809508,0.025616698292220352,0.025616698292220352,0.0,0.013025958204479604,0.01928244778652588,0.013203449009998751,0.009544405200485521,0.00670019421077869,0.0,0.0,0.014616096207215526,88.57142857142881,0.05091185593713199,0.02666657250354252,0.02424528343358947,0.9209227955806779
EURKU,0,0.008325624421831712,0.008325624421831712,0.034155597722960174,0.034155597722960174,0.00664942741041763,0.018025590735033292,0.026027203840542468,0.0037233324324696185,0.00965748923602461,0.00687248090688905,3.3465871438038435,9.174311926584123e-06,1.8348623853168247e-06,90.90909090909109,0.060353358220968545,0.03344393614063022,0.02690942208033832,1.0048140812914041
EURKU,0,0.0,0.008325624421831712,0.034155597722960174,0.034155597722960174,0.0049787940254470975,0.014614167364795705,0.024291688201851347,0.0037233324324696185,0.00965748923602461,0.00687248090688905,0.0,0.0,1.8348623853168247e-06,90.90909090909109,0.06697400037106505,0.04018176749567549,0.02679223287538956,0.9350490566149068
EURKU,0,-0.017431192660550376,-0.009250693802035137,0.016129032258064724,0.016129032258064724,-0.010714945501570261,-0.004646840148698983,0.005633802816901401,0.009441665967834193,0.011697993005375407,0.008096145477696916,2.201550387596899,0.0018674136321194744,0.00037531758880921174,63.49206349206366,0.05812888876115352,0.04378480363444975,0.014344085126703772,0.6018389858516937
EURKU,0,0.0,-0.009250693802035137,0.016129032258064724,0.016129032258064724,-0.008883953359244856,-0.0062169434907674015,0.004831824365529869,0.009441665967834193,0.011697993005375407,0.008096145477696916,0.0,0.0,0.00037531758880921174,63.49206349206366,0.05056219236218418,0.04514439047909789,0.0054178018830862845,0.5884857451851342
EURKU,0,0.0,-0.009250693802035137,0.020000000000000018,0.016129032258064724,-0.007046170962358489,-0.008149657343952454,0.0040311240273742666,0.009441665967834193,0.011562042162290228,0.008096145477696916,0.0,0.0,0.00037531758880921174,63.49206349206366,0.04407584023834943,0.04493016245937955,-0.0008543222210301224,0.5750889685102062
EURKU,0,0.0,-0.017431192660550376,-0.009250693802035137,0.016129032258064724,-0.003535541496092365,-0.007230255839821953,0.0032316987494731553,0.007795466343577212,0.00636720209168857,0.008096145477696916,0.0,0.0,0.0003734827264238949,63.49206349206366,0.03850451312967529,0.04364254197319612,-0.005138028843520832,0.561500303739194
EURKU,0,0.0,-0.017431192660550376,-0.009250693802035137,0.016129032258064724,0.0,-0.006309148264984188,0.0024335454885811014,0.007795466343577212,0.00636720209168857,0.008096145477696916,0.0,0.0,0.0003734827264238949,63.49206349206366,0.0337097998284559,0.04165291474523715,-0.00794311491678125,0.5475474304143861
EURKU,0,0.0,0.0,-0.009250693802035137,0.016129032258064724,0.0,-0.005386329866270412,0.0016366612111293755,0.0,0.00636720209168857,0.008096145477696916,0.0,0.0,0.0,63.49206349206366,0.029575500657600173,0.0392344379985109,-0.00965893734091073,0.5330185585954587
EURKU,0,0.0,0.0,-0.009250693802035137,0.016129032258064724,0.0,-0.004461795872838681,0.000841042893187538,0.0,0.00636720209168857,0.008096145477696916,0.0,0.0,0.0,67.7966101694916,0.026003826285037945,0.036585692465296756,-0.01058186618025881,0.5176381739828059
EURKU,0,0.0,0.0,-0.009250693802035137,0.016129032258064724,0.0,-0.003535541496092365,4.6687520425914286e-05,0.0,0.00636720209168857,0.008096145477696916,0.0,0.0,0.0,32.14285714285717,0.022912302023366138,0.033848846023764166,-0.010936544000398028,0.5010262262682667
EURKU,0,0.0,0.0,-0.017431192660550376,0.016129032258064724,0.0,-0.0017709012955541281,-0.0007464079119238187,0.0,0.005512227114054947,0.008096145477696916,0.0,0.0,0.0,32.14285714285717,0.020231232830981938,0.031123596052827007,-0.010892363221845069,0.48262407495028914
