ticker,target,price_change_1d,price_change_5d,price_change_10d,price_change_20d,price_vs_sma5,price_vs_sma10,price_vs_sma20,volatility_5d,volatility_10d,volatility_20d,volume_ratio,hl_ratio,hl_ratio_5d,rsi_14,macd,macd_signal,macd_histogram,bb_position
JHPI,0,0.0017541828802436488,0.001335113484646211,0.0028972587474929146,0.01245151888801721,0.002172710436225689,0.0021771742345149114,0.003427319616192026,0.0014831725252649971,0.0010579810535970911,0.0018485361591292972,0.4576943249763978,0.0028888888888887877,0.0027482284548977064,82.09294767630904,0.009424472951888418,0.007062786030268074,0.0023616869216203443,0.7498276335413409
JHPI,0,0.0020000000000000018,0.005575379125780655,0.00512706197057522,0.01245151888801721,0.0030601230989910633,0.003667426150644859,0.003427319616192026,0.0007096852108530219,0.0011662630114634967,0.0018485361591292972,0.7562086483689336,0.002217786648924247,0.0027457554546201053,84.37765806634627,0.01405436769572077,0.00851209540362255,0.0055422722920982215,0.7498276335413409
JHPI,0,0.0037702373031713865,0.008916629514043706,0.008921127601995593,0.01245151888801721,0.0050532460599514994,0.006554838112800887,0.003427319616192026,0.0012670776429659757,0.0015335152355125013,0.0018485361591292972,0.6687909577346239,0.004790101634997774,0.002829946089243356,85.6957424714441,0.022546077059129033,0.011400184207607852,0.011145892851521181,0.7498276335413409
JHPI,0,-0.0008837825894829621,0.0073288632465304815,0.006893726174783454,0.01245151888801721,0.0026998836318223862,0.00497330664664708,0.003427319616192026,0.0017196219277582198,0.0016278280520225466,0.0018485361591292972,0.3835832021866976,0.0017116320212294837,0.002855950736344177,77.97653958944352,0.027504703185851298,0.014695287124602155,0.012809416061249143,0.7498276335413409
JHPI,0,-0.004776647501105735,0.001843227696499694,0.0014241210502892176,0.01245151888801721,-0.0024559568035323887,3.0664881289110824e-05,0.003427319616192026,0.003323942993705927,0.002374867410515444,0.0018485361591292972,0.48292406595198656,0.004364056528308529,0.0031944931444697643,57.73314866112666,0.024155170308969076,0.01662197182751595,0.007533198481453125,0.7498276335413409
JHPI,0,0.000133321482534976,0.00022222222222212373,0.0015576323987538387,0.01245151888801721,-0.0023671891623519015,8.442639595651613e-06,0.003427319616192026,0.003233344810051401,0.002374337987927945,0.0018485361591292972,0.7588296946685651,0.00175516551877362,0.0029677484704467307,58.69666048237482,0.021479664497398687,0.01760771643849307,0.0038719480589056166,0.7498276335413409
JHPI,0,0.0017773828038214479,0.0,0.005575379125780655,0.01245151888801721,-0.0005940137598410278,0.0012297206016174123,0.003427319616192026,0.0032011288025564394,0.0022626565789409564,0.0018485361591292972,0.6578094108343219,0.003269017520514629,0.0031779946447648075,62.216090002122975,0.02176569928902694,0.018449012491714843,0.0033166867973120975,0.7498276335413409
JHPI,0,0.0015613218008427854,-0.0022006186478125134,0.006696388765046857,0.01245151888801721,0.0014085231616909333,0.002124502880971546,0.004373299741836645,0.0026577340260875953,0.002283886998224496,0.0018485361591292972,0.6460568335274923,0.00620012223098115,0.003459998763961482,62.99376299376314,0.024054633002045023,0.019580573401029852,0.004474059601015171,0.8491484465782243
JHPI,0,0.003427781861985224,0.00210526315789461,0.009449555590207437,0.013536121673003665,0.004417066082216481,0.0046139098341102525,0.007138281931687862,0.0031336511372650386,0.002444979258327656,0.001915898884752782,0.6337571736645494,0.006399618670997792,0.004397596093915144,67.25533480500383,0.030731834228120647,0.021827404251921336,0.00890442997619931,1.0416928300781723
JHPI,0,0.000798848951345299,0.007719313838769892,0.009576769988335121,0.011441086211818385,0.0036737530264199236,0.004458461886020171,0.007368556899684187,0.001239815968280983,0.002443751585805374,0.0018455337651143977,1.363865983210757,0.0035280057506492987,0.004230385938383298,68.31048602456846,0.03677566608915939,0.02483480920480635,0.011940856884353038,1.0072819207590333
